company_name_kr,ticker,industry,aliases
피앤에스로보틱스,460940,의료·정밀기기,"피앤에스로보틱스, P&S Robotics"
PS일렉트로닉스,332570,전기·전자,"피에스일렉트로닉스, Pentastone Electronics"
피에스케이,319660,기계·장비,"피에스케이, PSK INC."
피에스케이홀딩스,031980,기계·장비,"피에스케이홀딩스, PSK HOLDINGS INC."
피에스텍,002230,의료·정밀기기,"피에스텍, PSTEC"
피에이치에이,043370,운송장비·부품,"피에이치에이, PHA"
피엔에이치테크,239890,화학,"피엔에이치테크, P&H TECH Co., Ltd."
피엔케이피부임상연구센타,347740,일반서비스,"피엔케이피부임상연구센타, P&K Skin Research Center Co.,Ltd."
피엔티,137400,기계·장비,"피엔티, People & Technology, Inc."
피엔티엠에스,257370,기계·장비,"피엔티엠에스, People & Technology Ms, Inc."
PN풍년,024940,유통,"피엔풍년, PNPOONGNYUN CO.,LTD"
피엠티,147760,의료·정밀기기,"피엠티, Protec Mems Technology"
피제이메탈,128660,금속,"피제이메탈, PJ METAL CO., LTD."
피제이전자,006140,의료·정밀기기,"피제이전자, PJ ELECTRONICS CO., LTD."
PKC,001340,화학,"피케이씨보통주, PKC"
피코그램,376180,기타제조,"피코그램, Picogram Co.,Ltd."
피플바이오,304840,제약,"피플바이오, PeopleBio, Inc."
픽셀플러스,087600,전기·전자,"픽셀플러스, Pixelplus. Co., Ltd."
핀텔,291810,IT 서비스,"핀텔, Pintel Co., Ltd."
필에너지,378340,기계·장비,"필에너지, PHILENERGY CO., LTD."
필옵틱스,161580,기계·장비,"필옵틱스, PHILOPTICS CO., LTD."
핌스,347770,전기·전자,"핌스, PIMS Inc."
핑거,163730,IT 서비스,"핑거, Finger Inc."
핑거스토리,417180,IT 서비스,"핑거스토리, Finger Story CO., LTD."
하나29호스팩,454640,금융,"하나29호기업인수목적, Hana 29 Special Purpose Acquisition Company"
하나30호스팩,469880,금융,"하나30호기업인수목적, Hana 30 Special Purpose Acquisition Company"
하나31호스팩,469900,금융,"하나31호기업인수목적, Hana 31 Special Purpose Acquisition Company"
하나32호스팩,475240,금융,"하나32호기업인수목적, Hana 32 Special Purpose Acquisition Company"
하나33호스팩,475250,금융,"하나33호기업인수목적, Hana 33 Special Purpose Acquisition Company"
하나34호스팩,484130,금융,"하나34호기업인수목적, Hana Thirty-four Special Purpose Acquisition Company"
하나35호스팩,0041L0,금융,"하나35호기업인수목적, Hana 35 Special Purpose Acquisition Company"
하나금융지주,086790,기타금융,"하나금융지주보통주, HanaFinancialGroupInc."
하나기술,299030,기계·장비,"하나기술, HANA TECHNOLOGY CO.,LTD."
하나마이크론,067310,전기·전자,"하나마이크론, Hana Micron Inc."
하나머티리얼즈,166090,전기·전자,"하나머티리얼즈, Hana Materials Inc."
하나제약,293480,제약,"하나제약보통주, Hana Pharm"
하나투어,039130,일반서비스,"하나투어보통주, HANATOUR SERVICE"
하림,136480,음식료·담배,"하림, HARIM Co., Ltd."
하림지주,003380,금융,"하림지주, Harim Holdings Co., Ltd."
하스,450330,제약,"하스, HASS Corp."
하이드로리튬,101670,금속,"하이드로리튬, Hydro Lithium"
하이딥,365590,전기·전자,"하이딥, HiDeep"
하이로닉,149980,의료·정밀기기,"하이로닉, Hironic Co.,Ltd"
하이록코리아,013030,금속,"하이록코리아, HY-LOK CORPORATION"
하이브,352820,오락·문화,"하이브보통주, HYBE"
하이비젼시스템,126700,의료·정밀기기,"하이비젼시스템, HyVISION SYSTEM.INC"
하이스틸,071090,금속,"하이스틸 보통주, HISTEEL CO., LTD."
하이제8호스팩,450050,금융,"하이제8호기업인수목적, HI Special Purpose Acquisition Company VIII"
하이젠알앤엠,160190,전기·전자,"하이젠알앤엠, HIGEN RNM Co., Ltd"
하이즈항공,221840,운송장비·부품,"하이즈항공, HIZEAERO Co.,Ltd."
하이텍팜,106190,제약,"하이텍팜, HIGH TECH PHARM CO., LTD."
하이트진로2우B,000087,음식료·담배,"하이트진로2우선주(신형), HITEJINRO(2PB)"
하이트진로,000080,음식료·담배,"하이트진로보통주, HITEJINRO"
하이트진로홀딩스우,000145,기타금융,"하이트진로홀딩스1우선주, HITEJINROHOLDINGS(1P)"
하이트진로홀딩스,000140,기타금융,"하이트진로홀딩스보통주, HITEJINROHOLDINGS"
하이퍼코퍼레이션,065650,유통,"하이퍼코퍼레이션, Hyper Corporation"
하츠,066130,전기·전자,"하츠, HAATZ Inc."
한국가구,004590,유통,"한국가구, KoreaFurniture"
한국가스공사,036460,전기·가스,"한국가스공사보통주, KoreaGasCorporation"
한국경제TV,039340,오락·문화,"한국경제티브이, The Korea Economic Broadcasting"
한국공항,005430,운송·창고,"한국공항보통주, KoreaAirportService"
한국기업평가,034950,일반서비스,"한국기업평가, Korea Ratings Corporation"
한국내화,010040,비금속,"한국내화보통주, KOREAREFRACTORIES"
한국단자,025540,전기·전자,"한국단자공업보통주, KoreaElectricTerminal"
한국맥널티,222980,음식료·담배,"한국맥널티, Mcnulty Korea Co., Ltd"
한국무브넥스,010100,운송장비·부품,"한국무브넥스보통주, KOREA MOVENEX CO., LTD."
한국비엔씨,256840,제약,"한국비엔씨, BNC Korea Co, Ltd"
한국비티비,219750,의료·정밀기기,"한국비티비, BTB Korea"
한국석유,004090,비금속,"한국석유공업보통주, KOREA PETROLEUM INDUSTRIES"
한국선재,025550,금속,"한국선재, HANKUK STEEL WIRE CO., LTD."
한국수출포장,002200,종이·목재,"한국수출포장공업보통주, KoreaExportPackagingIndustrial"
한국쉘석유,002960,화학,"한국쉘석유보통주, HankookShellOil"
한국알콜,017890,화학,"한국알콜산업, KoreaAlcoholIndustrial"
한국앤컴퍼니,000240,기타금융,"한국앤컴퍼니보통주, HANKOOK & COMPANY"
유나이티드제약,033270,제약,"한국유나이티드제약 보통주, Korea United Pharm. Inc."
한국유니온제약,080720,제약,"한국유니온제약, UNION KOREA PHARM CO.,Ltd"
한국자산신탁,123890,기타금융,"한국자산신탁보통주, KAIT"
한국전력,015760,전기·가스,"한국전력공사보통주, KoreaElectricPower"
한전기술,052690,일반서비스,"한국전력기술 보통주, KEPCO Engineering & Construction"
한국전자인증,041460,IT 서비스,"한국전자인증, Korea Electronic Certification Authority Inc."
한국전자홀딩스,006200,기타금융,"한국전자홀딩스보통주, KEC HOLDINGS"
한국정밀기계,101680,기계·장비,"한국정밀기계, HNK MACHINE TOOL CO.,LTD."
한국정보공학,039740,유통,"한국정보공학, Korea Information Engineering Services"
한국정보인증,053300,IT 서비스,"한국정보인증, KOREA INFORMATION CERTIFICATE AUTHORITY, INCORPORATED"
한국정보통신,025770,통신,"한국정보통신, KoreaInformation&Communication"
한국제12호스팩,458610,금융,"한국제12호기업인수목적, Korea No.12 Special Purpose Acquisition Co., LTD."
한국제13호스팩,464440,금융,"한국제13호기업인수목적, Korea No.13 Special Purpose Acquisition Co., LTD."
한국제15호스팩,479880,금융,"한국제15호기업인수목적, Korea No.15 Special Purpose Acquisition Co., LTD."
한국제지,027970,종이·목재,"한국제지보통주, Hankuk Paper MFG."
한국종합기술,023350,일반서비스,"한국종합기술보통주, Korea Engineering Consultants Corp."
한국주강,025890,기계·장비,"한국주강보통주, HankookSteel"
한국주철관,000970,금속,"한국주철관공업보통주, KoreaCastIronPipeInd"
한국철강,104700,금속,"한국철강보통주, KISCO Corp."
한국첨단소재,062970,전기·전자,"한국첨단소재, KOREA ADVANCED MATERIALS"
한국카본,017960,금속,"한국카본보통주, HankukCarbon"
한국캐피탈,023760,금융,"한국캐피탈, Han Kook Capital Co., Ltd."
한국컴퓨터,054040,전기·전자,"한국컴퓨터, KOREA COMPUTER INC."
한국콜마,161890,화학,"한국콜마보통주, KOLMAR KOREA"
한국큐빅,021650,화학,"한국큐빅, CUBIC KOREA INC."
한국타이어앤테크놀로지,161390,화학,"한국타이어앤테크놀로지보통주, HANKOOK TIRE & TECHNOLOGY"
한국토지신탁,034830,기타금융,"한국토지신탁보통주, KOREIT"
한국ANKOR유전,152550,기타금융,"한국투자ANKOR유전해외자원개발특별자산투자회사1호(지분증권), KIM ANKOR Oilfield Overseas Resources Development Fund[1]"
한국금융지주우,071055,기타금융,"한국투자금융지주1우선주, KOREA INVESTMENT HOLDINGS(1P)"
한국금융지주,071050,기타금융,"한국투자금융지주보통주, KOREA INVESTMENT HOLDINGS"
한국특강,007280,금속,"한국특강보통주, KOREA STEEL"
한국파마,032300,제약,"한국파마, KOREA PHARMA Co., Ltd."
한국팩키지,037230,종이·목재,"한국팩키지, HANKUK PACKAGE CO., LTD."
한국피아이엠,448900,운송장비·부품,"한국피아이엠, PIM KOREA Co.,Ltd."
한국항공우주,047810,운송장비·부품,"한국항공우주산업보통주, KOREA AEROSPACE INDUSTRIES"
한국화장품,123690,유통,"한국화장품보통주, HANKOOKCOSMETICS"
한국화장품제조,003350,화학,"한국화장품제조보통주, HankookCosmeticsManufacturing"
한글과컴퓨터,030520,IT 서비스,"한글과컴퓨터, HANCOM INC."
한네트,052600,통신,"한네트, HANNET CO., LTD."
한농화성,011500,화학,"한농화성보통주, HANNONGCHEMICALSINC."
한독,002390,제약,"한독보통주, HANDOK Inc."
한독크린텍,256150,기계·장비,"한독크린텍, Handok Clean Tech Co., Ltd."
한라IMS,092460,운송장비·부품,"한라아이엠에스, HANLA IMS Co., LTD"
한라캐스트,125490,운송장비·부품,"한라캐스트, HALLACAST Co.,Ltd"
한미글로벌,053690,일반서비스,"한미글로벌건축사사무소보통주, HanmiGlobal Co., Ltd"
한미반도체,042700,기계·장비,"한미반도체보통주, HANMISemiconductorCO.,Ltd."
한미사이언스,008930,기타금융,"한미사이언스보통주, Hanmi Science"
한미약품,128940,제약,"한미약품보통주, HanmiPharm"
한빛레이저,452190,기계·장비,"한빛레이저, HBL Corporation"
한빛소프트,047080,IT 서비스,"한빛소프트, HANBIT SOFT Inc."
한샘,009240,유통,"한샘보통주, HANSSEM CO.,LTD."
한선엔지니어링,452280,금속,"한선엔지니어링, HANSUN ENGINEERING CO., LTD."
한섬,020000,섬유·의류,"한섬보통주, HandsomeCorporation"
한성기업,003680,음식료·담배,"한성기업보통주, HansungEnterprise"
한성크린텍,066980,일반서비스,"한성크린텍, HANSUNG CLEANTECH"
한세실업,105630,섬유·의류,"한세실업보통주, HANSAE"
한세엠케이,069640,유통,"한세엠케이보통주, HANSAEMK"
한세예스24홀딩스,016450,섬유·의류,"한세예스24홀딩스보통주, HansaeYes24Holdings"
한솔로지스틱스,009180,운송·창고,"한솔로지스틱스보통주, Hansol Logistics"
한솔아이원스,114810,기계·장비,"한솔아이원스, Hansol IONES"
한솔인티큐브,070590,IT 서비스,"한솔인티큐브, Hansol Inticube Co., Ltd."
한솔제지,213500,종이·목재,"한솔제지보통주, Hansol Paper Co., Ltd."
한솔케미칼,014680,화학,"한솔케미칼보통주, HansolChemical"
한솔테크닉스,004710,전기·전자,"한솔테크닉스보통주, HansolTechnics"
한솔홀딩스,004150,기타금융,"한솔홀딩스보통주, Hansol Holdings"
한솔홈데코,025750,종이·목재,"한솔홈데코보통주, HansolHomeDeco"
한스바이오메드,042520,제약,"한스바이오메드, HANS BIOMED CORPORATION"
한신공영,004960,건설,"한신공영보통주, HanshinConstruction"
한신기계,011700,기계·장비,"한신기계공업보통주, HanshinMachinery"
한싹,430690,IT 서비스,"한싹, Hanssak Co., Ltd."
한양디지텍,078350,전기·전자,"한양디지텍, HANYANG DIGITECH CO.,LTD."
한양이엔지,045100,일반서비스,"한양이엔지, HANYANG ENG CO.,LTD."
한양증권우,001755,증권,"한양증권1우선주, HanyangSecurities(1P)"
한양증권,001750,증권,"한양증권보통주, HanyangSecurities"
한온시스템,018880,기계·장비,"한온시스템보통주, Hanon Systems"
한올바이오파마,009420,제약,"한올바이오파마보통주, HANALL BIOPHARMA CO.,LTD"
한울반도체,320000,기계·장비,"한울반도체, HanWool Semiconductor"
한울소재과학,091440,전기·전자,"한울소재과학, HanWool Materials Science, Inc."
한울앤제주,276730,음식료·담배,"한울앤제주, HanWool & Jeju"
한익스프레스,014130,운송·창고,"한익스프레스보통주, HanExpress"
한일단조,024740,운송장비·부품,"한일단조공업, HanilForgingIndustrial"
한일사료,005860,음식료·담배,"한일사료, HANIL FEED Co.Ltd"
한일시멘트,300720,비금속,"한일시멘트보통주, HANILCEMENT"
한일철강,002220,금속,"한일철강보통주, HanilIron&Steel"
한일현대시멘트,006390,비금속,"한일현대시멘트보통주, HANIL HYUNDAI CEMENT"
한일홀딩스,003300,비금속,"한일홀딩스보통주, HANILHOLDINGS"
한일화학,007770,화학,"한일화학공업, HANIL CHEMICAL IND. CO., LTD"
한전KPS,051600,건설,"한전KPS 보통주, KEPCO Plant Service & Engineering"
한전산업,130660,일반서비스,"한전산업개발보통주, Korea Electric Power Industrial Development"
한주라이트메탈,198940,금속,"한주라이트메탈, HANJOO LIGHT METAL CO., LTD."
한주에이알티,058450,오락·문화,"한주에이알티, HANJOO ART"
한중엔시에스,107640,전기·전자,"한중엔시에스, HanJungNCS.Co.,Ltd"
한진,002320,운송·창고,"한진보통주, HANJIN Logistics Corporation"
한진중공업홀딩스,003480,전기·가스,"한진중공업홀딩스보통주, HanjinHeavyInd&ConstHoldings"
한진칼우,18064K,기타금융,"한진칼1우선주, HANJINKAL(1P)"
한진칼,180640,기타금융,"한진칼보통주, HANJINKAL"
한창,005110,유통,"한창보통주, Hanchang"
한창산업,079170,금속,"한창산업, Hanchang Industry Co., Ltd."
한창제지,009460,종이·목재,"한창제지보통주, HanchangPaper"
한컴라이프케어,372910,의료·정밀기기,"한컴라이프케어보통주, Hancom Lifecare"
한컴위드,054920,IT 서비스,"한컴위드, Hancom WITH"
한켐,457370,화학,"한켐, HANCHEM CO.,LTD"
한탑,002680,음식료·담배,"한탑, Hantop Inc."
한텍,098070,기계·장비,"한텍, HANTECH LTD."
한화3우B,00088K,화학,"한화3우선주(신형), HANWHA(3PB)"
한화갤러리아우,45226K,유통,"한화갤러리아1우선주, HANWHA GALLERIA(1P)"
한화갤러리아,452260,유통,"한화갤러리아보통주, HANWHA GALLERIA"
한화리츠,451800,부동산,"한화리츠보통주, Hanwha REIT"
한화,000880,화학,"한화보통주, Hanwha"
한화비전,489790,전기·전자,"한화비전보통주, Hanwha Vision"
한화생명,088350,보험,"한화생명보험보통주, HANWHA LIFE INSURANCE"
한화손해보험,000370,보험,"한화손해보험보통주, Hanwha General Insurance Co.,Ltd."
한화솔루션우,009835,화학,"한화솔루션1우선주, HANWHA SOLUTIONS(1P)"
한화솔루션,009830,화학,"한화솔루션보통주, HANWHA SOLUTIONS"
한화시스템,272210,전기·전자,"한화시스템보통주, HANWHA SYSTEMS"
한화에어로스페이스,012450,운송장비·부품,"한화에어로스페이스보통주, HANWHA AEROSPACE"
한화엔진,082740,기계·장비,"한화엔진보통주, Hanwha Engine"
한화오션,042660,운송장비·부품,"한화오션보통주, Hanwha Ocean"
한화투자증권우,003535,증권,"한화투자증권1우선주, HANWHA INVESTMENT & SECURITIES(1P)"
한화투자증권,003530,증권,"한화투자증권보통주, HANWHA INVESTMENT & SECURITIES"
한화플러스제4호스팩,455310,금융,"한화플러스제4호기업인수목적, Hanwha Plus No 4 Special Purpose Acquisition Company"
한화플러스제5호스팩,498390,금융,"한화플러스제5호기업인수목적, Hanwha Plus No 5 Special Purpose Acquisition Company"
해성디에스,195870,전기·전자,"해성디에스보통주, HAESUNG DS"
해성산업,034810,금융,"해성산업, Haesung Industrial Co., Ltd."
해성산업1우,03481K,금융,"해성산업1우선주, Haesung Industrial Co., Ltd.(1P)"
해성에어로보틱스,059270,금속,"해성에어로보틱스, Haisung Aero-Robotics"
해성옵틱스,076610,의료·정밀기기,"해성옵틱스, Haesung Optics Co.,Ltd"
해태제과식품,101530,음식료·담배,"해태제과식품주식회사, Haitai Confectionery and Foods Co., Ltd."
핸디소프트,220180,IT 서비스,"핸디소프트, HANDYSOFT, Inc."
핸즈코퍼레이션,143210,운송장비·부품,"핸즈코퍼레이션보통주, HANDS CORPORATION"
헝셩그룹,900270,금융,"헝셩그룹유한회사, HENG SHENG GROUP COMPANY LIMITED"
헥토이노베이션,214180,IT 서비스,"헥토이노베이션, Hecto Innovation"
헥토파이낸셜,234340,IT 서비스,"헥토파이낸셜, Hecto Financial"
헬릭스미스,084990,일반서비스,"헬릭스미스, Helixmith Co., Ltd"
